pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,order_day,order_Month
20293,8915,ital_cpcllo_l,2,30-05-2015 00:00,0.495868056,20.5,41,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Saturday,May
20294,8915,mexicana_m,1,30-05-2015 00:00,0.495868056,16,16,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,Saturday,May
20295,8915,napolitana_l,1,30-05-2015 00:00,0.495868056,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Saturday,May
20296,8915,pepperoni_s,1,30-05-2015 00:00,0.495868056,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Saturday,May
20297,8915,prsc_argla_m,1,30-05-2015 00:00,0.495868056,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,Saturday,May
20298,8915,thai_ckn_l,1,30-05-2015 00:00,0.495868056,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,May
20299,8915,thai_ckn_s,1,30-05-2015 00:00,0.495868056,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,May
20300,8916,ital_veggie_s,1,30-05-2015 00:00,0.516574074,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Saturday,May
20301,8916,spicy_ital_s,1,30-05-2015 00:00,0.516574074,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Saturday,May
20302,8917,classic_dlx_m,1,30-05-2015 00:00,0.531597222,16,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Saturday,May
20303,8917,mediterraneo_l,1,30-05-2015 00:00,0.531597222,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,Saturday,May
20304,8918,mexicana_l,1,30-05-2015 00:00,0.534085648,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,Saturday,May
20305,8919,four_cheese_m,1,30-05-2015 00:00,0.535266204,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Saturday,May
20306,8920,southw_ckn_l,1,30-05-2015 00:00,0.535787037,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Saturday,May
20307,8921,big_meat_s,1,30-05-2015 00:00,0.557094907,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Saturday,May
20308,8922,bbq_ckn_l,1,30-05-2015 00:00,0.565150463,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Saturday,May
20309,8922,bbq_ckn_s,1,30-05-2015 00:00,0.565150463,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Saturday,May
20310,8922,big_meat_s,2,30-05-2015 00:00,0.565150463,12,24,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Saturday,May
20311,8922,four_cheese_l,2,30-05-2015 00:00,0.565150463,17.95,35.9,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Saturday,May
20312,8922,ital_supr_s,1,30-05-2015 00:00,0.565150463,12.5,12.5,S,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Saturday,May
20313,8922,peppr_salami_s,2,30-05-2015 00:00,0.565150463,12.5,25,S,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Saturday,May
20314,8922,sicilian_s,1,30-05-2015 00:00,0.565150463,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Saturday,May
20315,8922,soppressata_m,1,30-05-2015 00:00,0.565150463,16.5,16.5,M,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,Saturday,May
20316,8922,southw_ckn_m,1,30-05-2015 00:00,0.565150463,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Saturday,May
20317,8922,spin_pesto_l,1,30-05-2015 00:00,0.565150463,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,Saturday,May
20318,8922,spinach_supr_s,1,30-05-2015 00:00,0.565150463,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Saturday,May
20319,8923,ckn_pesto_m,1,30-05-2015 00:00,0.57212963,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,Saturday,May
20320,8923,napolitana_l,1,30-05-2015 00:00,0.57212963,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Saturday,May
20321,8923,pepperoni_l,1,30-05-2015 00:00,0.57212963,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Saturday,May
20322,8923,peppr_salami_l,1,30-05-2015 00:00,0.57212963,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Saturday,May
20323,8924,spinach_supr_m,1,30-05-2015 00:00,0.574247685,16.5,16.5,M,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Saturday,May
20324,8925,soppressata_l,1,30-05-2015 00:00,0.596666667,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,Saturday,May
20325,8926,prsc_argla_m,2,30-05-2015 00:00,0.597905093,16.5,33,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,Saturday,May
20326,8927,ckn_alfredo_m,1,30-05-2015 00:00,0.629131944,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Saturday,May
20327,8927,classic_dlx_m,1,30-05-2015 00:00,0.629131944,16,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Saturday,May
20328,8927,pepperoni_m,1,30-05-2015 00:00,0.629131944,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Saturday,May
20329,8927,spinach_fet_m,1,30-05-2015 00:00,0.629131944,16,16,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Saturday,May
20330,8928,ital_supr_l,1,30-05-2015 00:00,0.629143519,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Saturday,May
20331,8928,ital_supr_m,1,30-05-2015 00:00,0.629143519,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Saturday,May
20332,8929,bbq_ckn_m,1,30-05-2015 00:00,0.645601852,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Saturday,May
20333,8929,ckn_alfredo_m,1,30-05-2015 00:00,0.645601852,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Saturday,May
20334,8930,classic_dlx_s,1,30-05-2015 00:00,0.650150463,12,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Saturday,May
20335,8930,green_garden_s,1,30-05-2015 00:00,0.650150463,12,12,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,Saturday,May
20336,8931,pepperoni_s,1,30-05-2015 00:00,0.650960648,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Saturday,May
20337,8931,spinach_supr_l,1,30-05-2015 00:00,0.650960648,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Saturday,May
20338,8932,bbq_ckn_m,1,30-05-2015 00:00,0.651354167,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Saturday,May
20339,8932,ckn_pesto_l,1,30-05-2015 00:00,0.651354167,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,Saturday,May
20340,8932,four_cheese_m,1,30-05-2015 00:00,0.651354167,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Saturday,May
20341,8932,ital_cpcllo_l,1,30-05-2015 00:00,0.651354167,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Saturday,May
20342,8933,veggie_veg_m,1,30-05-2015 00:00,0.653402778,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Saturday,May
20343,8934,spicy_ital_s,1,30-05-2015 00:00,0.655393519,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Saturday,May
20344,8935,cali_ckn_m,1,30-05-2015 00:00,0.666979167,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Saturday,May
20345,8936,brie_carre_s,1,30-05-2015 00:00,0.672581019,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza,Saturday,May
20346,8936,mediterraneo_l,1,30-05-2015 00:00,0.672581019,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,Saturday,May
20347,8936,peppr_salami_s,1,30-05-2015 00:00,0.672581019,12.5,12.5,S,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Saturday,May
20348,8937,napolitana_s,1,30-05-2015 00:00,0.676851852,12,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Saturday,May
20349,8938,big_meat_s,1,30-05-2015 00:00,0.67880787,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Saturday,May
20350,8938,spinach_fet_l,1,30-05-2015 00:00,0.67880787,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Saturday,May
20351,8939,ckn_alfredo_m,1,30-05-2015 00:00,0.6871875,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Saturday,May
20352,8939,classic_dlx_s,1,30-05-2015 00:00,0.6871875,12,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Saturday,May
20353,8939,ital_supr_l,1,30-05-2015 00:00,0.6871875,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Saturday,May
20354,8939,pep_msh_pep_s,1,30-05-2015 00:00,0.6871875,11,11,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Saturday,May
20355,8940,hawaiian_l,1,30-05-2015 00:00,0.699270833,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Saturday,May
20356,8940,thai_ckn_m,1,30-05-2015 00:00,0.699270833,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,May
20357,8940,thai_ckn_s,1,30-05-2015 00:00,0.699270833,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,May
20358,8941,ckn_pesto_m,1,30-05-2015 00:00,0.703935185,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,Saturday,May
20359,8941,hawaiian_l,1,30-05-2015 00:00,0.703935185,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Saturday,May
20360,8941,veggie_veg_s,1,30-05-2015 00:00,0.703935185,12,12,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Saturday,May
20361,8942,ital_supr_l,1,30-05-2015 00:00,0.719675926,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Saturday,May
20362,8942,pepperoni_l,1,30-05-2015 00:00,0.719675926,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Saturday,May
20363,8942,spicy_ital_l,1,30-05-2015 00:00,0.719675926,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Saturday,May
20364,8942,spinach_fet_l,1,30-05-2015 00:00,0.719675926,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Saturday,May
20365,8943,bbq_ckn_l,1,30-05-2015 00:00,0.729849537,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Saturday,May
20366,8943,spinach_supr_l,1,30-05-2015 00:00,0.729849537,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Saturday,May
20367,8944,cali_ckn_m,1,30-05-2015 00:00,0.739189815,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Saturday,May
20368,8945,four_cheese_l,1,30-05-2015 00:00,0.740891204,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Saturday,May
20369,8945,spicy_ital_s,1,30-05-2015 00:00,0.740891204,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Saturday,May
20370,8945,spin_pesto_m,1,30-05-2015 00:00,0.740891204,16.5,16.5,M,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,Saturday,May
20371,8946,sicilian_l,2,30-05-2015 00:00,0.752708333,20.25,40.5,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Saturday,May
20372,8946,southw_ckn_l,1,30-05-2015 00:00,0.752708333,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Saturday,May
20373,8947,pepperoni_m,1,30-05-2015 00:00,0.766921296,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Saturday,May
20374,8948,bbq_ckn_l,1,30-05-2015 00:00,0.772280093,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Saturday,May
20375,8948,classic_dlx_s,1,30-05-2015 00:00,0.772280093,12,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Saturday,May
20376,8948,five_cheese_l,1,30-05-2015 00:00,0.772280093,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,Saturday,May
20377,8948,ital_cpcllo_m,1,30-05-2015 00:00,0.772280093,16,16,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Saturday,May
20378,8949,bbq_ckn_s,1,30-05-2015 00:00,0.776134259,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Saturday,May
20379,8949,big_meat_s,1,30-05-2015 00:00,0.776134259,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Saturday,May
20380,8949,hawaiian_l,1,30-05-2015 00:00,0.776134259,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Saturday,May
20381,8950,big_meat_s,1,30-05-2015 00:00,0.779849537,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Saturday,May
20382,8950,ital_supr_l,1,30-05-2015 00:00,0.779849537,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Saturday,May
20383,8951,big_meat_s,1,30-05-2015 00:00,0.788553241,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Saturday,May
20384,8951,ital_cpcllo_s,1,30-05-2015 00:00,0.788553241,12,12,S,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Saturday,May
20385,8952,classic_dlx_l,1,30-05-2015 00:00,0.803657407,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Saturday,May
20386,8952,ital_supr_s,1,30-05-2015 00:00,0.803657407,12.5,12.5,S,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Saturday,May
20387,8952,spinach_fet_m,1,30-05-2015 00:00,0.803657407,16,16,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Saturday,May
20388,8953,pep_msh_pep_m,1,30-05-2015 00:00,0.809236111,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Saturday,May
20389,8953,the_greek_xl,1,30-05-2015 00:00,0.809236111,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Saturday,May
20390,8954,thai_ckn_l,1,30-05-2015 00:00,0.811886574,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,May
20391,8955,bbq_ckn_m,1,30-05-2015 00:00,0.839444444,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Saturday,May
20392,8955,sicilian_m,1,30-05-2015 00:00,0.839444444,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Saturday,May
20393,8956,ckn_alfredo_m,1,30-05-2015 00:00,0.840300926,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Saturday,May
20394,8956,napolitana_l,1,30-05-2015 00:00,0.840300926,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Saturday,May
20395,8957,ckn_alfredo_l,1,30-05-2015 00:00,0.840486111,20.75,20.75,L,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Saturday,May
20396,8957,spicy_ital_s,1,30-05-2015 00:00,0.840486111,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Saturday,May
20397,8958,ital_veggie_m,1,30-05-2015 00:00,0.841226852,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Saturday,May
20398,8958,thai_ckn_l,1,30-05-2015 00:00,0.841226852,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,May
20399,8959,peppr_salami_l,1,30-05-2015 00:00,0.857627315,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Saturday,May
20400,8959,peppr_salami_m,1,30-05-2015 00:00,0.857627315,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Saturday,May
20401,8959,spicy_ital_l,1,30-05-2015 00:00,0.857627315,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Saturday,May
20402,8960,mediterraneo_s,1,30-05-2015 00:00,0.85931713,12,12,S,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,Saturday,May
20403,8960,napolitana_s,1,30-05-2015 00:00,0.85931713,12,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Saturday,May
20404,8961,big_meat_s,1,30-05-2015 00:00,0.864236111,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Saturday,May
20405,8961,cali_ckn_l,1,30-05-2015 00:00,0.864236111,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Saturday,May
20406,8961,pepperoni_s,1,30-05-2015 00:00,0.864236111,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Saturday,May
20407,8961,prsc_argla_m,1,30-05-2015 00:00,0.864236111,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,Saturday,May
20408,8962,big_meat_s,1,30-05-2015 00:00,0.87150463,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Saturday,May
20409,8962,cali_ckn_s,1,30-05-2015 00:00,0.87150463,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Saturday,May
20410,8962,pepperoni_m,1,30-05-2015 00:00,0.87150463,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Saturday,May
20411,8962,sicilian_l,1,30-05-2015 00:00,0.87150463,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Saturday,May
20412,8963,cali_ckn_l,1,30-05-2015 00:00,0.871747685,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Saturday,May
20413,8964,bbq_ckn_l,1,30-05-2015 00:00,0.874953704,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Saturday,May
20414,8964,ital_cpcllo_l,1,30-05-2015 00:00,0.874953704,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Saturday,May
20415,8964,pepperoni_m,1,30-05-2015 00:00,0.874953704,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Saturday,May
20416,8964,spinach_fet_s,1,30-05-2015 00:00,0.874953704,12,12,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Saturday,May
20417,8965,cali_ckn_l,1,30-05-2015 00:00,0.875833333,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Saturday,May
20418,8965,spinach_fet_m,1,30-05-2015 00:00,0.875833333,16,16,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Saturday,May
20419,8966,ital_supr_m,1,30-05-2015 00:00,0.8821875,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Saturday,May
20420,8966,spicy_ital_l,1,30-05-2015 00:00,0.8821875,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Saturday,May
